strongest_skill,weakest_skill,second_weakest_skill,strength_weakness_gap,learning_profile,speaking_minus_avg,reading_minus_avg,listening_minus_avg,writing_minus_avg,productive_dominant,speaking_level,reading_level,listening_level,writing_level
listening,writing,speaking,-0.42939028366342863,Balanced,-0.4206879758413069,0.397270161255856,0.91422520031395,-0.9158523119319898,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
speaking,listening,reading,-0.6946874189237872,Balanced,0.6098196552859022,0.058794905060269256,-1.023080544397911,0.3798165328035959,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
writing,listening,reading,0.6317982573780053,Balanced,0.8159211815113441,-0.008900146178848097,-1.8915279471997797,1.1299406008084087,1.1162817794740187,Intermediate,Intermediate,Intermediate,Intermediate
listening,speaking,writing,0.36650112211764685,Balanced,-1.2450940807430744,0.397270161255856,1.4486543712689461,-0.6430799235666034,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
reading,listening,speaking,0.36650112211764685,Balanced,-0.6954900108085628,1.4803909810817337,-1.2234914835060344,0.44800962989494253,-0.8958311587520402,Beginner,Intermediate,Beginner,Intermediate
listening,reading,writing,-0.6946874189237872,Balanced,0.3350176203186465,-1.0243259147656085,0.5802069684670774,0.10704414443820942,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
speaking,listening,reading,0.36650112211764685,Balanced,1.5716267776712975,-0.6181556073309044,-1.15668783713666,0.24343033862090266,1.1162817794740187,Intermediate,Intermediate,Beginner,Intermediate
reading,writing,speaking,-1.4905788247048626,Balanced,-0.14588594087405113,0.397270161255856,0.11258144388145587,-0.37030753520121684,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
reading,writing,speaking,-1.4905788247048626,Balanced,-0.14588594087405113,0.397270161255856,0.11258144388145587,-0.37030753520121684,-0.8958311587520402,Beginner,Beginner,Beginner,Beginner
speaking,listening,reading,-0.9599845541841456,Balanced,0.6098196552859022,0.058794905060269256,-0.7558659589204129,0.10704414443820942,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
writing,reading,listening,-1.4905788247048626,Balanced,0.12891609409320468,-0.4150704536135522,-0.15463314159604222,0.44800962989494253,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
writing,speaking,listening,-0.6946874189237872,Balanced,-0.7641905195503768,0.058794905060269256,-0.22143678796541674,0.9253613095343689,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
speaking,reading,writing,1.427689663159081,Uneven Development,1.2281242339622278,-2.5813120932653075,0.91422520031395,0.44800962989494253,1.1162817794740187,Intermediate,Intermediate,Intermediate,Intermediate
speaking,reading,writing,1.6929867984194393,Uneven Development,1.9151293213803673,-2.1751417858306037,0.24618873662020488,0.038851047346862816,1.1162817794740187,Intermediate,Beginner,Intermediate,Intermediate
listening,writing,speaking,-0.16409314840307015,Balanced,-0.14588594087405113,-0.1442902486570828,1.181439785791448,-0.9158523119319898,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
reading,speaking,listening,0.36650112211764685,Balanced,-1.3824950982267024,1.345000878603499,-0.5554550198122894,0.5843958240776358,-0.8958311587520402,Intermediate,Advanced,Intermediate,Intermediate
writing,listening,speaking,-1.2252816894445042,Balanced,-0.28328695835767903,0.2618800587776213,-0.5554550198122894,0.5843958240776358,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
reading,listening,speaking,0.8970953926383639,Uneven Development,-0.9702920457758185,1.751171186038203,-1.4907060689835325,0.720782018260329,-0.8958311587520402,Beginner,Intermediate,Beginner,Intermediate
reading,listening,writing,0.8970953926383639,Uneven Development,0.6098196552859022,1.6834761347990859,-1.5575097153529072,-0.71127302065795,-0.8958311587520402,Intermediate,Intermediate,Beginner,Beginner
speaking,reading,writing,-0.42939028366342863,Balanced,0.953322198994972,-0.9566308635264911,0.37979602935895396,-0.37030753520121684,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
listening,speaking,reading,-0.9599845541841456,Balanced,-0.9015915370340046,-0.07659519741796544,0.4465996757283285,0.5162027269862891,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
writing,listening,speaking,1.427689663159081,Uneven Development,-0.6954900108085628,0.397270161255856,-1.7579206544610306,2.0846439600872615,1.1162817794740187,Beginner,Intermediate,Beginner,Intermediate
reading,writing,speaking,-0.42939028366342863,Balanced,-0.008484923390423237,0.8034404686905601,0.24618873662020488,-1.052238506114683,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
writing,speaking,listening,0.10120398685728836,Balanced,-1.3824950982267024,0.2618800587776213,-0.021025848857293174,1.1299406008084087,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
speaking,writing,reading,0.36650112211764685,Balanced,1.2968247427040418,-1.159716017243843,1.2482434321608227,-1.393203991571416,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
reading,speaking,writing,-0.16409314840307015,Balanced,-0.6267895020667488,1.5480860323208512,-0.35504408070416577,-0.5748868264752567,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
listening,writing,reading,0.10120398685728836,Balanced,0.3350176203186465,-0.753545709809139,1.3818507248995717,-0.9840454090233364,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Beginner
writing,listening,speaking,-1.2252816894445042,Balanced,0.12891609409320468,0.1264899562993866,-0.6890623125510384,0.44800962989494253,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
writing,listening,speaking,1.1623925278987224,Uneven Development,-1.3824950982267024,1.0742206736470294,-1.6243133617222816,1.9482577659045681,1.1162817794740187,Beginner,Intermediate,Beginner,Intermediate
listening,speaking,reading,0.6317982573780053,Balanced,-1.5198961157103301,-0.1442902486570828,1.4486543712689461,0.17523724152955605,-0.8958311587520402,Intermediate,Intermediate,Advanced,Intermediate
speaking,listening,writing,-0.42939028366342863,Balanced,1.2281242339622278,-0.1442902486570828,-0.6890623125510384,-0.37030753520121684,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
speaking,reading,listening,0.36650112211764685,Balanced,1.4342257601876696,-1.2951061197220777,-1.023080544397911,0.9253613095343689,1.1162817794740187,Advanced,Intermediate,Intermediate,Advanced
writing,speaking,listening,1.1623925278987224,Uneven Development,-1.8633986594193999,0.600355314973208,-0.48865137344291476,1.7436784746305283,-0.8958311587520402,Intermediate,Advanced,Intermediate,Advanced
reading,speaking,writing,-1.4905788247048626,Balanced,-0.28328695835767903,0.5326602637340907,-0.021025848857293174,-0.23392134101852366,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
speaking,reading,writing,1.6929867984194393,Uneven Development,1.7777283038967393,-2.310531888308838,0.37979602935895396,0.17523724152955605,1.1162817794740187,Advanced,Intermediate,Intermediate,Intermediate
reading,writing,speaking,-0.6946874189237872,Balanced,-0.28328695835767903,0.8034404686905601,0.24618873662020488,-0.7794661177492965,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
speaking,listening,reading,0.36650112211764685,Balanced,1.0907232164785998,-0.27968035113531753,-1.6243133617222816,0.8571682124430222,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
speaking,reading,listening,-0.6946874189237872,Balanced,0.8159211815113441,-0.8212407610482564,-0.5554550198122894,0.5843958240776358,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
reading,listening,speaking,-1.4905788247048626,Balanced,-0.14588594087405113,0.397270161255856,-0.4218477270735403,0.17523724152955605,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
reading,writing,speaking,-0.16409314840307015,Balanced,0.06021558535139071,0.8711355199296774,0.31299238298957943,-1.256817797388723,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
reading,writing,listening,1.427689663159081,Uneven Development,1.1594237252204138,1.4126959298426165,-0.22143678796541674,-2.347907350850269,-0.8958311587520402,Advanced,Advanced,Intermediate,Intermediate
speaking,listening,reading,1.958283933679798,Uneven Development,2.052530338863995,-1.4981912734394298,-2.2923498254160264,1.811871571721875,1.1162817794740187,Intermediate,Intermediate,Intermediate,Intermediate
listening,writing,reading,-0.6946874189237872,Balanced,0.2663171115768326,-0.27968035113531753,0.780617907575201,-0.7794661177492965,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
speaking,listening,reading,-1.4905788247048626,Balanced,0.4724186378022744,-0.07659519741796544,-0.35504408070416577,-0.0293420497444838,1.1162817794740187,Beginner,Beginner,Beginner,Beginner
reading,listening,writing,0.6317982573780053,Balanced,-0.008484923390423237,1.6157810835599684,-1.3570987762447835,-0.23392134101852366,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
speaking,writing,reading,1.427689663159081,Uneven Development,2.052530338863995,-0.4150704536135522,0.11258144388145587,-1.7341694770281493,1.1162817794740187,Intermediate,Beginner,Intermediate,Beginner
speaking,reading,listening,-0.16409314840307015,Balanced,1.0220227077367858,-1.159716017243843,-0.35504408070416577,0.5162027269862891,1.1162817794740187,Intermediate,Beginner,Beginner,Intermediate
listening,writing,reading,1.1623925278987224,Uneven Development,0.4724186378022744,-0.6181556073309044,1.7826726031158189,-1.6659763799368026,-0.8958311587520402,Advanced,Intermediate,Advanced,Intermediate
writing,speaking,listening,-0.9599845541841456,Balanced,-0.8328910282921906,0.2618800587776213,-0.021025848857293174,0.5843958240776358,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
speaking,listening,writing,0.10120398685728836,Balanced,1.0220227077367858,0.4649652124949734,-1.4239024226141581,-0.0293420497444838,1.1162817794740187,Intermediate,Intermediate,Beginner,Beginner
speaking,listening,reading,-0.6946874189237872,Balanced,0.8159211815113441,-0.008900146178848097,-0.8226696052897874,0.038851047346862816,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
writing,reading,speaking,-0.16409314840307015,Balanced,-0.8328910282921906,-1.0920209660047258,0.780617907575201,1.1299406008084087,1.1162817794740187,Beginner,Beginner,Intermediate,Intermediate
writing,listening,speaking,-0.16409314840307015,Balanced,-0.14588594087405113,0.397270161255856,-1.2234914835060344,0.9935544066257155,1.1162817794740187,Advanced,Advanced,Intermediate,Advanced
writing,speaking,reading,0.36650112211764685,Balanced,-1.1763935720012604,-1.159716017243843,0.7138142612058265,1.6072922804478351,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
reading,writing,listening,0.10120398685728836,Balanced,0.4724186378022744,1.0065256224079122,-0.08782949522666769,-1.393203991571416,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Beginner
speaking,listening,reading,0.6317982573780053,Balanced,1.0907232164785998,-0.27968035113531753,-1.8915279471997797,1.1299406008084087,1.1162817794740187,Intermediate,Beginner,Beginner,Intermediate
speaking,reading,listening,-0.42939028366342863,Balanced,1.4342257601876696,-0.48276550485266956,-0.48865137344291476,-0.4385006322925635,1.1162817794740187,Intermediate,Beginner,Beginner,Beginner
reading,listening,writing,-1.2252816894445042,Balanced,0.06021558535139071,0.600355314973208,-0.48865137344291476,-0.16572824392717703,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
writing,speaking,reading,-0.42939028366342863,Balanced,-1.1076930632594464,-0.008900146178848097,0.24618873662020488,0.8571682124430222,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
reading,speaking,writing,-2.0211730952255795,Balanced,-0.14588594087405113,0.1264899562993866,0.11258144388145587,-0.09753514683583042,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
speaking,reading,writing,0.36650112211764685,Balanced,1.7777283038967393,-0.9566308635264911,0.11258144388145587,-0.9158523119319898,1.1162817794740187,Intermediate,Intermediate,Intermediate,Intermediate
reading,writing,speaking,0.10120398685728836,Balanced,-0.4206879758413069,0.9388305711687948,0.91422520031395,-1.4613970886627627,-0.8958311587520402,Intermediate,Advanced,Advanced,Intermediate
speaking,reading,writing,0.8970953926383639,Uneven Development,1.7090277951549253,-1.5658863246785473,1.3818507248995717,-1.5295901857541094,1.1162817794740187,Advanced,Intermediate,Advanced,Intermediate
reading,speaking,writing,0.36650112211764685,Balanced,-1.3137945894848884,1.4126959298426165,0.31299238298957943,-0.4385006322925635,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
writing,reading,speaking,0.6317982573780053,Balanced,-0.48938848458312084,-1.0243259147656085,-0.48865137344291476,2.0164508629959146,1.1162817794740187,Beginner,Beginner,Beginner,Intermediate
speaking,writing,reading,0.6317982573780053,Balanced,1.9838298301221813,-0.753545709809139,-0.22143678796541674,-0.9840454090233364,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
listening,speaking,reading,-2.0211730952255795,Balanced,-0.14588594087405113,-0.1442902486570828,0.11258144388145587,0.17523724152955605,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
reading,speaking,listening,0.10120398685728836,Balanced,-0.9015915370340046,1.5480860323208512,-0.6222586661816639,-0.0293420497444838,-0.8958311587520402,Beginner,Intermediate,Beginner,Beginner
speaking,listening,writing,-1.7558759599652212,Balanced,0.1976166028350186,0.19418500753850398,-0.35504408070416577,-0.0293420497444838,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
reading,speaking,writing,-0.9599845541841456,Balanced,-0.7641905195503768,0.600355314973208,0.5802069684670774,-0.4385006322925635,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
speaking,reading,writing,0.6317982573780053,Balanced,1.2968247427040418,-1.701276427156782,0.9810288466833246,-0.5748868264752567,1.1162817794740187,Intermediate,Beginner,Intermediate,Beginner
speaking,listening,reading,2.488878204200515,Uneven Development,2.6708349175403208,-1.9720566321132513,-2.225546179046652,1.6072922804478351,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
listening,speaking,reading,-0.9599845541841456,Balanced,-0.6954900108085628,-0.1442902486570828,0.647010614836452,0.17523724152955605,-0.8958311587520402,Beginner,Beginner,Beginner,Beginner
speaking,reading,writing,-0.16409314840307015,Balanced,1.0220227077367858,-1.159716017243843,0.4465996757283285,-0.30211443810987026,1.1162817794740187,Advanced,Intermediate,Advanced,Intermediate
speaking,listening,writing,0.36650112211764685,Balanced,1.7090277951549253,0.058794905060269256,-1.023080544397911,-0.71127302065795,1.1162817794740187,Advanced,Intermediate,Intermediate,Intermediate
listening,speaking,reading,0.10120398685728836,Balanced,-1.2450940807430744,-1.2274110684829604,1.181439785791448,1.266326794991102,-0.8958311587520402,Intermediate,Intermediate,Advanced,Advanced
speaking,reading,writing,0.36650112211764685,Balanced,1.7777283038967393,-0.9566308635264911,0.11258144388145587,-0.9158523119319898,1.1162817794740187,Intermediate,Beginner,Beginner,Beginner
speaking,writing,reading,-0.6946874189237872,Balanced,0.7472206727695301,-0.07659519741796544,0.17938509025083038,-0.8476592148406432,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
speaking,listening,listening,-1.2252816894445042,Balanced,0.6785201640277162,0.1264899562993866,-0.4218477270735403,-0.37030753520121684,1.1162817794740187,Intermediate,Intermediate,Intermediate,Intermediate
speaking,writing,reading,-1.2252816894445042,Balanced,0.4724186378022744,-0.07659519741796544,0.17938509025083038,-0.5748868264752567,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
listening,writing,speaking,-1.4905788247048626,Balanced,-0.14588594087405113,0.1264899562993866,0.37979602935895396,-0.37030753520121684,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
listening,speaking,reading,1.1623925278987224,Uneven Development,-1.1076930632594464,-1.0920209660047258,2.3839054204401897,-0.23392134101852366,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
listening,speaking,reading,1.1623925278987224,Uneven Development,-1.9320991681612139,-0.8212407610482564,1.5822616640076952,1.1299406008084087,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
reading,speaking,listening,2.488878204200515,Uneven Development,-2.275601711870283,2.6312068521467284,-1.6911170080916562,1.3345198920824486,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
writing,reading,speaking,-0.16409314840307015,Balanced,-0.48938848458312084,-1.0243259147656085,0.31299238298957943,1.1981336978997552,1.1162817794740187,Beginner,Beginner,Intermediate,Intermediate
listening,reading,speaking,-0.6946874189237872,Balanced,-0.4206879758413069,-0.6858506585700217,0.91422520031395,0.17523724152955605,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
listening,speaking,reading,-1.2252816894445042,Balanced,-0.28328695835767903,-0.27968035113531753,0.780617907575201,-0.23392134101852366,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
speaking,reading,listening,1.958283933679798,Uneven Development,1.3655252514458556,-2.987482400700012,0.780617907575201,0.8571682124430222,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
listening,reading,speaking,0.36650112211764685,Balanced,-0.8328910282921906,-1.0920209660047258,1.5822616640076952,0.3116234357122493,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
speaking,reading,writing,-0.6946874189237872,Balanced,0.953322198994972,-0.6858506585700217,0.11258144388145587,-0.37030753520121684,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
writing,speaking,reading,1.427689663159081,Uneven Development,-2.069500185644842,-0.4150704536135522,0.647010614836452,1.811871571721875,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Advanced
reading,listening,writing,0.36650112211764685,Balanced,0.1976166028350186,1.2773058273643816,-1.4239024226141581,-0.0293420497444838,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
reading,speaking,writing,0.6317982573780053,Balanced,-1.4511956069685161,1.5480860323208512,0.7138142612058265,-0.8476592148406432,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
reading,writing,listening,0.8970953926383639,Uneven Development,0.4724186378022744,1.5480860323208512,-0.35504408070416577,-1.6659763799368026,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Beginner
reading,writing,speaking,0.8970953926383639,Uneven Development,-0.35198746709949297,1.5480860323208512,0.4465996757283285,-1.6659763799368026,-0.8958311587520402,Intermediate,Advanced,Advanced,Intermediate
speaking,reading,writing,1.427689663159081,Uneven Development,2.327332373831251,-1.4981912734394298,0.647010614836452,-1.4613970886627627,1.1162817794740187,Advanced,Intermediate,Intermediate,Intermediate
reading,speaking,writing,-1.7558759599652212,Balanced,-0.35198746709949297,0.19418500753850398,0.17938509025083038,-0.0293420497444838,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
reading,speaking,writing,0.8970953926383639,Uneven Development,-1.3137945894848884,1.9542563397555552,0.31299238298957943,-0.9840454090233364,-0.8958311587520402,Beginner,Intermediate,Intermediate,Beginner
writing,speaking,listening,1.427689663159081,Uneven Development,-2.275601711870283,1.0065256224079122,-0.35504408070416577,1.6072922804478351,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
writing,listening,speaking,-1.2252816894445042,Balanced,-0.21458644961586507,0.058794905060269256,-0.48865137344291476,0.6525889211689824,1.1162817794740187,Intermediate,Advanced,Intermediate,Advanced
writing,reading,speaking,-0.16409314840307015,Balanced,-0.48938848458312084,-0.753545709809139,-0.22143678796541674,1.4709060862651417,1.1162817794740187,Intermediate,Intermediate,Intermediate,Intermediate
listening,reading,speaking,-0.42939028366342863,Balanced,0.06021558535139071,-1.0243259147656085,0.8474215539445755,0.10704414443820942,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
listening,speaking,reading,-0.9599845541841456,Balanced,-0.6954900108085628,-0.4150704536135522,0.647010614836452,0.44800962989494253,-0.8958311587520402,Beginner,Beginner,Intermediate,Intermediate
speaking,reading,writing,-0.42939028366342863,Balanced,0.6785201640277162,-1.2274110684829604,0.647010614836452,-0.09753514683583042,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
speaking,reading,listening,0.36650112211764685,Balanced,1.2968247427040418,-1.4304962222003124,-1.15668783713666,1.3345198920824486,1.1162817794740187,Intermediate,Beginner,Beginner,Intermediate
reading,writing,listening,0.8970953926383639,Uneven Development,0.06021558535139071,1.9542563397555552,-0.7558659589204129,-1.256817797388723,-0.8958311587520402,Intermediate,Advanced,Intermediate,Intermediate
listening,reading,writing,1.427689663159081,Uneven Development,1.0220227077367858,-1.701276427156782,2.049887188593317,-1.393203991571416,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
writing,reading,listening,-0.9599845541841456,Balanced,0.4724186378022744,-0.6181556073309044,-0.6222586661816639,0.7889751153516756,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
reading,writing,speaking,-1.4905788247048626,Balanced,-0.14588594087405113,0.397270161255856,0.11258144388145587,-0.37030753520121684,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
speaking,reading,writing,2.2235810689401565,Uneven Development,1.8464288126385533,-2.78439724698266,0.9810288466833246,-0.0293420497444838,1.1162817794740187,Advanced,Intermediate,Advanced,Intermediate
writing,speaking,reading,-0.42939028366342863,Balanced,-1.1763935720012604,-0.07659519741796544,0.4465996757283285,0.7889751153516756,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
listening,writing,speaking,1.427689663159081,Uneven Development,-1.1076930632594464,0.5326602637340907,2.116690834962691,-1.597783282845456,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
listening,writing,reading,-0.16409314840307015,Balanced,0.40371812906046045,-0.6858506585700217,1.181439785791448,-0.9158523119319898,-0.8958311587520402,Intermediate,Intermediate,Advanced,Intermediate
reading,speaking,writing,-1.4905788247048626,Balanced,-0.4206879758413069,0.397270161255856,0.11258144388145587,-0.09753514683583042,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
reading,speaking,listening,-1.4905788247048626,Balanced,-0.4206879758413069,0.397270161255856,-0.4218477270735403,0.44800962989494253,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
speaking,reading,writing,0.36650112211764685,Balanced,1.3655252514458556,-1.3628011709611951,0.780617907575201,-0.7794661177492965,1.1162817794740187,Intermediate,Intermediate,Intermediate,Intermediate
reading,writing,listening,0.10120398685728836,Balanced,0.2663171115768326,1.345000878603499,-0.5554550198122894,-1.052238506114683,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
listening,reading,speaking,-1.7558759599652212,Balanced,-0.07718543213223718,-0.34737540237443487,0.17938509025083038,0.24343033862090266,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
speaking,reading,writing,-0.6946874189237872,Balanced,0.6785201640277162,-0.9566308635264911,0.37979602935895396,-0.09753514683583042,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
reading,speaking,writing,0.10120398685728836,Balanced,-0.6954900108085628,1.751171186038203,-0.4218477270735403,-0.6430799235666034,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
speaking,listening,reading,-0.42939028366342863,Balanced,1.0220227077367858,-0.07659519741796544,-0.8894732516591619,-0.0293420497444838,1.1162817794740187,Intermediate,Intermediate,Intermediate,Intermediate
listening,speaking,reading,-0.9599845541841456,Balanced,-0.6954900108085628,-0.6858506585700217,0.647010614836452,0.720782018260329,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
reading,speaking,writing,-0.6946874189237872,Balanced,-0.6267895020667488,1.0065256224079122,0.17938509025083038,-0.5748868264752567,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
speaking,listening,listening,-0.9599845541841456,Balanced,0.8846216902531581,0.058794905060269256,-0.48865137344291476,-0.4385006322925635,1.1162817794740187,Intermediate,Beginner,Beginner,Beginner
speaking,listening,writing,-0.6946874189237872,Balanced,0.7472206727695301,0.4649652124949734,-0.8894732516591619,-0.30211443810987026,1.1162817794740187,Intermediate,Intermediate,Intermediate,Intermediate
listening,speaking,writing,-0.42939028366342863,Balanced,-0.9015915370340046,0.19418500753850398,0.9810288466833246,-0.30211443810987026,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
writing,speaking,reading,1.427689663159081,Uneven Development,-1.7946981506775859,-0.4150704536135522,0.11258144388145587,2.0846439600872615,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
speaking,reading,writing,-0.16409314840307015,Balanced,0.953322198994972,-1.2274110684829604,0.37979602935895396,-0.09753514683583042,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
speaking,listening,writing,-0.16409314840307015,Balanced,0.7472206727695301,0.4649652124949734,-1.4239024226141581,0.24343033862090266,1.1162817794740187,Intermediate,Intermediate,Intermediate,Intermediate
listening,reading,writing,1.1623925278987224,Uneven Development,0.7472206727695301,-1.701276427156782,1.7826726031158189,-0.8476592148406432,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
reading,speaking,listening,-0.6946874189237872,Balanced,-0.6954900108085628,0.9388305711687948,-0.6890623125510384,0.44800962989494253,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
writing,listening,reading,-0.6946874189237872,Balanced,0.4724186378022744,-0.34737540237443487,-0.8894732516591619,0.7889751153516756,1.1162817794740187,Intermediate,Intermediate,Intermediate,Intermediate
listening,reading,speaking,-0.16409314840307015,Balanced,-0.008484923390423237,-1.0920209660047258,1.047832493052699,0.038851047346862816,-0.8958311587520402,Intermediate,Beginner,Intermediate,Intermediate
listening,speaking,reading,-0.9599845541841456,Balanced,-0.6954900108085628,-0.4150704536135522,0.647010614836452,0.44800962989494253,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
speaking,writing,reading,0.36650112211764685,Balanced,1.1594237252204138,-0.21198529989620016,0.5802069684670774,-1.5295901857541094,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
speaking,listening,writing,-1.4905788247048626,Balanced,0.3350176203186465,0.32957511001673867,-0.48865137344291476,-0.16572824392717703,1.1162817794740187,Intermediate,Intermediate,Intermediate,Intermediate
writing,reading,speaking,0.36650112211764685,Balanced,-0.7641905195503768,-1.0243259147656085,0.045777797512081345,1.7436784746305283,1.1162817794740187,Beginner,Beginner,Beginner,Intermediate
speaking,writing,listening,-1.4905788247048626,Balanced,0.40371812906046045,0.1264899562993866,-0.15463314159604222,-0.37030753520121684,-0.8958311587520402,Intermediate,Intermediate,Intermediate,Intermediate
writing,reading,speaking,-0.42939028366342863,Balanced,0.3350176203186465,-1.2951061197220777,0.31299238298957943,0.6525889211689824,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
listening,reading,speaking,0.6317982573780053,Balanced,0.5411191465440883,-2.1751417858306037,0.780617907575201,0.8571682124430222,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
writing,reading,listening,-0.9599845541841456,Balanced,0.2663171115768326,-0.550460556091787,-0.5554550198122894,0.8571682124430222,1.1162817794740187,Advanced,Intermediate,Intermediate,Advanced
reading,listening,writing,0.6317982573780053,Balanced,0.6098196552859022,1.141915724886147,-1.8247243008304053,0.10704414443820942,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
writing,listening,reading,0.10120398685728836,Balanced,0.40371812906046045,-0.4150704536135522,-1.2234914835060344,1.266326794991102,1.1162817794740187,Intermediate,Intermediate,Intermediate,Intermediate
writing,listening,reading,-0.6946874189237872,Balanced,0.06021558535139071,-0.21198529989620016,-0.7558659589204129,0.9253613095343689,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
writing,speaking,reading,-1.2252816894445042,Balanced,-0.28328695835767903,-0.27968035113531753,-0.28824043433479124,0.8571682124430222,1.1162817794740187,Advanced,Advanced,Advanced,Advanced
listening,speaking,writing,-1.7558759599652212,Balanced,-0.21458644961586507,0.058794905060269256,0.31299238298957943,-0.16572824392717703,-0.8958311587520402,Advanced,Advanced,Advanced,Advanced
listening,speaking,writing,0.10120398685728836,Balanced,-0.8328910282921906,-0.27968035113531753,1.5822616640076952,-0.5066937293839101,-0.8958311587520402,Intermediate,Intermediate,Advanced,Intermediate
speaking,listening,listening,0.6317982573780053,Balanced,2.1212308476058093,-0.34737540237443487,-0.8894732516591619,-0.8476592148406432,1.1162817794740187,Intermediate,Beginner,Beginner,Beginner
writing,reading,listening,0.6317982573780053,Balanced,0.1976166028350186,-1.159716017243843,-0.8894732516591619,1.8800646688132214,1.1162817794740187,Intermediate,Intermediate,Intermediate,Intermediate
